Time,Velocity,GForce,Accelaration,Thrust,TWR,AltitudeFromTerrain,AltitudeFromSea,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,TargetDistance,TargetVelocity,StageDeltaV,VesselDeltaV

0,0.0036159640287675497,0.994855523109436,0.0036159640287675497,0.0,0.0,12.916256015538238,85.48202642751858,0,-0.09720758695662261,-74.55768392250991,600085.4820270726,1564.8350619536436,0.0016965924815852886,174.96710307654698

1,0.003613394925269088,0.9948530197143555,-2.569103498461546e-06,0.0,0.0,12.916253937524743,85.4820269276388,0,-0.09720758609008354,-74.55768392321556,600085.4820270061,1564.8367416899362,0.0016965924170090111,174.9671967394156

2,5.1617118270368385,1.9033448696136475,5.1580984321115695,2391494.84375,1.9053990906479044,14.485594326048158,87.0513148221653,0,-0.09720916267646597,-74.55768228353372,600088.4166984211,1564.3021449955172,0.0017022388940821792,175.0130585301536

3,14.346140627723555,1.9170738458633423,9.184428800686717,2392046.46875,1.919681195620291,24.527609360520728,97.09323210292496,0,-0.09719906076295211,-74.55769635900322,600107.6372803989,1560.8050313858703,0.0019480935241156468,175.33854649594196

4,23.85134681269013,1.9309873580932617,9.505206184966577,2393161.859375,1.9349054357165296,44.48454525566194,117.04995589447208,0,-0.09717795357174878,-74.55772638860492,600146.1990586736,1558.6865519059766,0.002223355346149666,176.2356542230454

5,33.12506122752748,1.9443700313568115,9.27371441483735,2394765.484375,1.95019255399059,73.0651314991992,145.63024662714452,0,-0.0971514096600227,-74.55776534020004,600201.8650422877,1557.4546342363712,0.0024126849762726174,177.68607290851045

6,42.910025197630894,1.9583131074905396,9.784963970103412,2396989.21875,1.9667834723839848,112.70004055346362,185.26479027618188,0,-0.0971194663285414,-74.55781417388187,600281.3521682881,1556.6962746780139,0.0025315763427722366,179.72672107897714

7,52.83886132707274,1.972283124923706,9.928836129441848,2399781.703125,1.9840977835215865,162.58790644665714,235.1522572040558,0,-0.09708675889581522,-74.55786676126428,600380.4229074398,1556.288834966222,0.00259086074977041,182.32758673279233

8,62.71714976926827,1.9860044717788696,9.878288442195526,2403072.046875,2.0017972084920097,221.6203060009284,294.1842230175389,0,-0.09705316462798941,-74.55792399772588,600498.4645103399,1556.0901267029842,0.0026138150813188117,185.41592982677815

9,73.1308240890599,2.0002949237823486,10.413674319791632,2407068.625,2.020960231967957,293.7234259311808,366.2867970612133,0,-0.09701797850735978,-74.5579881018877,600643.676317659,1556.0091514817034,0.002615958767210404,189.1805436710875

10,83.49534355416739,2.0143537521362305,10.364519465107492,2411556.8125,2.040537965149353,375.27296978549566,447.8358553852886,0,-0.09698356767340721,-74.55805564690394,600809.1217947142,1556.003679814199,0.0026055436350724877,193.41348915054093

11,94.00662238209483,2.028459072113037,10.511278827927441,2416600.15625,2.0608972799235437,467.6796930055134,540.2420436796965,0,-0.09694948462567587,-74.55812807419125,600997.9817070961,1556.0504119013806,0.0025879203941099414,198.16858870992246

12,104.65783689682237,2.0406057834625244,10.651214514727542,2422190.046875,2.082049374575952,571.0950037393486,643.6567679233849,0,-0.09691590265260044,-74.55821002065915,601210.8199030702,1553.602214722434,0.0025471816518453055,203.3055250244477

13,115.38220924908602,2.048443555831909,10.724372352263643,2428313.640625,2.1040021366786097,685.6320555672282,758.1935097196838,0,-0.09688271844065759,-74.55827649297635,601442.7783967714,1566.5654437864494,0.002575348181510862,209.50342452532362

14,125.97699132513415,2.058354139328003,10.594782076048133,2434820.84375,2.126314180156777,808.8386518365005,881.4005164600676,0,-0.09684890508850781,-74.55824972131245,601698.0180259463,1589.4030641235915,0.002638011172108251,216.66264473294103

15,132.44974952568228,1.8624727725982666,6.472758200548128,2092329.140625,1.9284177237110534,899.6871342802187,972.2498246113537,0,-0.09682453215043242,-74.5581537734069,601880.2517781677,1609.213737433829,0.0027018458942274504,221.29368292471113

16,141.57601317728668,1.8783005475997925,9.126263651604404,2098169.96875,1.9481302540383825,1044.9852638291195,1117.5504127431195,0,-0.09678551737424924,-74.55787399234919,602149.6462693701,1642.1761559495021,0.002799511031922814,228.12885786157324

17,150.48501457086869,1.8908482789993286,8.909001393582002,2104052.3125,1.967621423435625,1193.951679596561,1266.5203503641533,0,-0.0967452001114024,-74.55742306405097,602438.4634339472,1681.2471957009138,0.0029175951416169675,235.41856582076605

18,159.88731334913996,1.9045602083206177,9.402298778271273,2110422.203125,1.9884179194502338,1358.3828253445681,1430.956891800277,0,-0.09670003079131204,-74.55673589111615,602747.2463510986,1727.247758057275,0.003047513812553602,243.28451302619922

19,169.44544602321596,1.918814778327942,9.558132674076006,2117037.015625,2.009762040158931,1536.1984350639395,1605.3226974864956,0,-0.09665119829522988,-74.5557966890974,603083.064547028,1779.629645191319,0.003185565613449676,251.56894685811477

20,179.16691864102518,1.9335278272628784,9.721472617809212,2123879.828125,2.0316501401511258,1721.9308067189995,1789.7415065969108,0,-0.0965984350569205,-74.55457587150318,603440.7289263041,1837.5604975492377,0.003329772314226474,260.08970313745834

21,188.49402300352688,1.9477739334106445,9.3271043625017,2130527.171875,2.052792734443069,1905.2250772999832,1973.0482196187368,0,-0.0965447938253049,-74.55313907802378,603806.0386661168,1901.0073819660367,0.00347648261182984,268.8115121299967

22,198.36046605660974,1.962933897972107,9.866443053082861,2137619.96875,2.07528315801148,2105.567456439021,2173.406484787236,0,-0.09648485044614959,-74.55132322864034,604200.3731175284,1972.892879466367,0.003626361467332045,278.0660213217531

